CÓDIGO_INSTITUCIÓN_PADRE;CÓDIGO_INSTITUCIÓN;NOMBRE_INSTITUCIÓN;ESTADO_INSTITUCIÓN;CARÁCTER_ACADÉMICO;SECTOR;REGISTRO_UNICO;CÓDIGO_SNIES_DEL_PROGRAMA;CÓDIGO_ANTERIOR_ICFES;NOMBRE_DEL_PROGRAMA;TITULO_OTORGADO;ESTADO_PROGRAMA;JUSTIFICACION;JUSTIFICACION_DETALLADA;RECONOCIMIENTO_DEL_MINISTERIO;RESOLUCIÓN_DE_APROBACIÓN;FECHA_DE_RESOLUCIÓN;VIGENCIA_AÑOS;FECHA_DE_REGISTRO_EN_SNIES;CAMPO_AMPLIO;CAMPO_ESPECÍFIC;CAMPO_DETALLADO;ÁREA_DE_CONOCIMIENTO;NÚCLEO_BÁSICO_DEL_CONOCIMIENTO;NIVEL_ACADÉMICO;NIVEL_DE_FORMACIÓN;MODALIDAD;NÚMERO_CRÉDITOS;NÚMERO_PERIODOS_DE_DURACIÓN;PERIODICIDAD;SE_OFRECE_POR_CICLOS_PROPEDÉUT;PERIODICIDAD_ADMISIONES;PROGRAMA_EN_CONVENIO;DEPARTAMENTO_OFERTA_PROGRAMA;MUNICIPIO_OFERTA_PROGRAMA;COSTO_MATRÍCULA_ESTUD_NUEVOS
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;12;110146150851100111100;TERAPIA OCUPACIONAL;TERAPEUTA OCUPACIONAL;Activo;;;Acreditación de alta calidad;9711;43719;6;35875,34831;Salud y Bienestar;Salud;Fisioterapia, Fonoaudiología, Terapia ocupacional, Nutrición y afines;Ciencias de la salud;Terapias;Pregrado;Universitaria;Presencial;160;8;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;15;110143610301100111100;TRABAJO SOCIAL;TRABAJADOR(A) SOCIAL;Activo;;;Acreditación de alta calidad;6072;43628;6;35875,34838;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Trabajo social;Ciencias sociales y humanas;Sociología, trabajo social y afines;Pregrado;Universitaria;Presencial;148;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1101;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;3;110146360001100111100;ZOOTECNIA;ZOOTECNISTA;Activo;;;Acreditación de alta calidad;12257;42226;6;35875,34876;Agropecuario, Silvicultura, Pesca y Veterinaria;Agropecuario;Producción agrícola y ganadera;Agronomía, veterinaria y afines;Zootecnia;Pregrado;Universitaria;Presencial;186;10;Semestral;No;Semestral;N;Bogotá D.C.;Bogotá, D.C.;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;127;110247200000500111100;ARQUITECTURA;ARQUITECTO(A);Activo;;;Acreditación de alta calidad;16332;42277;6;35875,34833;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Arquitectura;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16919;110247300000500111100;ARTES PLASTICAS;MAESTRO(A) EN ARTES PLASTICAS;Activo;;;Acreditación de alta calidad;10744;41158;6;37572;Arte y Humanidades;Artes;Bellas artes;Bellas artes;Artes plásticas, visuales y afines;Pregrado;Universitaria;Presencial;151;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16924;110243510870500111100;CIENCIA POLITICA;POLITOLOGO(A);Activo;;;Acreditación de alta calidad;3166;44256;6;37572;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Ciencias políticas y educación cívica;Ciencias sociales y humanas;Ciencia política, relaciones internacionales;Pregrado;Universitaria;Presencial;125;8;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;107447;107447;CIENCIAS DE LA COMPUTACIÓN;CIENTÍFICO(A) DE LA COMPUTACIÓN;Activo;;;Registro calificado;13866;43327;7;43372,90885;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Matemáticas;Matemáticas y ciencias naturales;Matemáticas, estadística y afines;Pregrado;Universitaria;Presencial;146;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;128;110246900000500111100;CONSTRUCCION;ARQUITECTO(A) CONSTRUCTOR(A);Activo;;;Acreditación de alta calidad;3165;44256;6;35875,34833;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Arquitectura;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;114;110243300000500111100;ECONOMIA;ECONOMISTA;Activo;;;Acreditación de alta calidad;3983;43567;8;35875,3483;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Economía;Economía, administración, contaduría y afines;Economía;Pregrado;Universitaria;Presencial;150;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16920;110243100000500111100;ESTADISTICA;ESTADISTICO(A);Activo;;;Acreditación de alta calidad;21366;44146;6;37572;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Estadística;Matemáticas y ciencias naturales;Matemáticas, estadística y afines;Pregrado;Universitaria;Presencial;149;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;115;110249000000500111100;HISTORIA;HISTORIADOR(A);Activo;;;Acreditación de alta calidad;16822;42601;8;35875,3483;Ciencias Sociales, Periodismo e Información;Ciencias sociales y del comportamiento;Ciencias políticas y educación cívica;Ciencias sociales y humanas;Geografía, historia;Pregrado;Universitaria;Presencial;128;8;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;125;110246586200500111100;INGENIERÍA ADMINISTRATIVA;INGENIERO(A) ADMINISTRADOR(A);Activo;;;Acreditación de alta calidad;548;42384;8;35875,34832;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Ingeniería, arquitectura, urbanismo y afines;Ingeniería administrativa y afines;Pregrado;Universitaria;Presencial;167;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;116;110246306200500111100;INGENIERIA AGRICOLA;INGENIERO(A) AGRICOLA;Activo;;;Acreditación de alta calidad;10743;41158;9;35875,3483;Agropecuario, Silvicultura, Pesca y Veterinaria;Agropecuario;Producción agrícola y ganadera;Ingeniería, arquitectura, urbanismo y afines;Ingeniería agrícola, forestal y afines;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Anual;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;113;110246303330500111100;INGENIERIA AGRONOMICA;INGENIERO(A) AGRONOMO(A);Activo;;;Acreditación de alta calidad;10572;40869;8;35875,3483;Agropecuario, Silvicultura, Pesca y Veterinaria;Agropecuario;Producción agrícola y ganadera;Ingeniería, arquitectura, urbanismo y afines;Ingeniería agronómica, pecuaria y afines;Pregrado;Universitaria;Presencial;181;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;55189;55189;INGENIERIA AMBIENTAL;INGENIERO AMBIENTAL;Activo;;;n/a;;;;40312,59815;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería ambiental, sanitaria y afines;Pregrado;Universitaria;Presencial;174;10;Semestral;No;;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16921;110245740000500111100;INGENIERIA BIOLOGICA;INGENIERO(A) BIOLOGICO(A);Activo;;;Acreditación de alta calidad;18815;43445;8;37572;Ciencias Naturales, Matemáticas y Estadística;Ciencias biológicas y afines;Biología;Ingeniería, arquitectura, urbanismo y afines;Otras ingenierías;Pregrado;Universitaria;Presencial;164;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;117;110246240000500111100;INGENIERIA CIVIL;INGENIERO(A) CIVIL;Activo;;;Acreditación de alta calidad;19585;43005;6;35875,3483;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Ingeniería civil y afines;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16922;110240030500500111100;INGENIERIA DE CONTROL;INGENIERO(A) DE CONTROL;Activo;;;Acreditación de alta calidad;4605;43180;8;37572;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;177;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;118;110246226690500111100;INGENIERIA DE MINAS Y METALURGIA;INGENIERO(A) DE MINAS Y METALURGIA;Activo;;;Acreditación de alta calidad;11584;43298;8;35875,34831;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de minas, metalurgia y afines;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;119;110246220330500111100;INGENIERIA DE PETROLEOS;INGENIERO(A) DE PETROLEOS;Activo;;;Acreditación de alta calidad;3970;43168;6;35875,34831;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de minas, metalurgia y afines;Pregrado;Universitaria;Presencial;174;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16925;110240030000500111100;INGENIERIA DE SISTEMAS E INFORMATICA;INGENIERO(A) DE SISTEMAS E INFORMATICA;Activo;;;Acreditación de alta calidad;2395;43146;8;37572;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Presencial;168;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;120;110246210300500111100;INGENIERIA ELECTRICA;INGENIERO(A) ELECTRICISTA;Activo;;;Acreditación de alta calidad;18816;43445;8;35875,34831;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electricidad y energía;Ingeniería, arquitectura, urbanismo y afines;Ingeniería eléctrica y afines;Pregrado;Universitaria;Presencial;178;10;Semestral;No;Anual;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16923;110245306200500111100;INGENIERIA FISICA;INGENIERO(A) FISICO(A);Activo;;;Acreditación de alta calidad;4619;43180;8;37572;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Otras ingenierías;Pregrado;Universitaria;Presencial;173;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;124;110246346200500111100;INGENIERIA FORESTAL;INGENIERO(A) FORESTAL;Activo;;;Acreditación de alta calidad;16174;42277;8;35875,34832;Agropecuario, Silvicultura, Pesca y Veterinaria;Silvicultura;Silvicultura;Ingeniería, arquitectura, urbanismo y afines;Ingeniería agrícola, forestal y afines;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;126;110245516200500111100;INGENIERIA GEOLOGICA;INGENIERO(A) GEOLOGO(A);Activo;;;Acreditación de alta calidad;2042;42052;8;35875,34832;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería civil y afines;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;121;110246700420500111100;INGENIERIA INDUSTRIAL;INGENIERO(A) INDUSTRIAL;Activo;;;Acreditación de alta calidad;24509;43049;8;35875,34831;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;176;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;122;110246210000500111100;INGENIERIA MECANICA;INGENIERO(A) MECANICO(A);Activo;;;Acreditación de alta calidad;3231;41369;8,5;35875,34831;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Mecánica y profesiones afines a la metalistería;Ingeniería, arquitectura, urbanismo y afines;Ingeniería mecánica y afines;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;123;110246600000500111100;INGENIERIA QUIMICA;INGENIERO(A) QUIMICO(A);Activo;;;Acreditación de alta calidad;9276;40834;8;35875,34832;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería química y afines;Pregrado;Universitaria;Presencial;175;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;129;110245100000500111100;MATEMATICAS;MATEMATICO(A);Activo;;;Acreditación de alta calidad;7730;41785;6;35875,34833;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Matemáticas;Matemáticas y ciencias naturales;Matemáticas, estadística y afines;Pregrado;Universitaria;Presencial;140;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1102;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16926;110246360000500111100;ZOOTECNIA;ZOOTECNISTA;Activo;;;Acreditación de alta calidad;3167;44287;8;37572;Agropecuario, Silvicultura, Pesca y Veterinaria;Agropecuario;Producción agrícola y ganadera;Agronomía, veterinaria y afines;Zootecnia;Pregrado;Universitaria;Presencial;179;10;Semestral;No;Semestral;N;Antioquia;Medellín;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16911;110346580001700111200;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR(A) DE EMPRESAS;Activo;;;n/a;;;;37568;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;;10;Semestral;No;Sin definir;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4120;110346580001700111100;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR(A) DE EMPRESAS;Activo;;;Acreditación de alta calidad;4257;42804;4,5;35875,34903;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;162;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16912;110340036581700111100;ADMINISTRACION DE SISTEMAS INFORMATICOS;ADMINISTRADOR(A) DE SISTEMAS INFORMATICOS;Activo;;;Acreditación de alta calidad;16823;42601;6;37568;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Ingeniería, arquitectura, urbanismo y afines;Ingeniería de sistemas, telemática y afines;Pregrado;Universitaria;Presencial;167;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4126;110347200001700111100;ARQUITECTURA;ARQUITECTO(A);Activo;;;Acreditación de alta calidad;17179;42277;6;35875,34903;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Arquitectura;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;110177;110177;CIENCIAS DE LA COMPUTACIÓN;CIENT¿FICO(A) DE LA COMPUTACI¿N;Activo;;;Registro calificado;1;44347;7;44347,59999;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Matemáticas;Sin clasificar;Sin clasificar;Pregrado;Universitaria;Presencial;149;9;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16913;110346900001700111100;CONSTRUCCION;CONSTRUCTOR (A);Activo;;;n/a;;;;37568;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Arquitectura;Pregrado;Universitaria;Presencial;;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16914;110343523201700111100;GESTION CULTURAL Y COMUNICATIVA;PROFESIONAL EN GESTION CULTURAL Y COMUNICATIVA;Activo;;;Acreditación de alta calidad;546;42384;6;37568;Administración de Empresas y Derecho;Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho;Programas y certificaciones interdisciplinarios relativos a administración de empresas y derecho;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;143;9;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4121;110346240001700111100;INGENIERIA CIVIL;INGENIERO(A) CIVIL;Activo;;;Acreditación de alta calidad;7440;44316;8;35875,34903;Ingeniería, Industria y Construcción;Arquitectura y construcción;Construcción e ingeniería civil;Ingeniería, arquitectura, urbanismo y afines;Ingeniería civil y afines;Pregrado;Universitaria;Presencial;179;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4122;110346210301700111100;INGENIERIA ELECTRICA;INGENIERO(A) ELECTRICISTA;Activo;;;Acreditación de alta calidad;18813;43445;8;35875,34903;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electricidad y energía;Ingeniería, arquitectura, urbanismo y afines;Ingeniería eléctrica y afines;Pregrado;Universitaria;Presencial;164;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4123;110346210381700111100;INGENIERIA ELECTRONICA;INGENIERO(A) ELECTRONICO(A);Activo;;;Acreditación de alta calidad;15258;41236;9;35875,34903;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Electrónica y automatización;Ingeniería, arquitectura, urbanismo y afines;Ingeniería electrónica, telecomunicaciones y afines;Pregrado;Universitaria;Presencial;161;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16915;110345300001700111101;INGENIERIA FISICA;INGENIERO(A) FISICO(A);Activo;;;Acreditación de alta calidad;6076;43628;6;37568;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Otras ingenierías;Pregrado;Universitaria;Presencial;170;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4124;110346700421700111100;INGENIERIA INDUSTRIAL;INGENIERO(A) INDUSTRIAL;Activo;;;Acreditación de alta calidad;6195;41416;8,5;35875,34903;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería industrial y afines;Pregrado;Universitaria;Presencial;169;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;4125;110346600001700111100;INGENIERIA QUIMICA;INGENIERO(A) QUIMICO(A);Activo;;;Acreditación de alta calidad;9273;40834;8;35875,34903;Ingeniería, Industria y Construcción;Ingeniería y profesiones afines;Ingeniería y profesiones afines no clasificadas en otra parte;Ingeniería, arquitectura, urbanismo y afines;Ingeniería química y afines;Pregrado;Universitaria;Presencial;180;10;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1103;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16916;110345100001700111100;MATEMATICAS;MATEMATICO(A);Activo;;;Acreditación de alta calidad;176;42751;4,5;37568;Ciencias Naturales, Matemáticas y Estadística;Matemáticas y estadística;Matemáticas;Matemáticas y ciencias naturales;Matemáticas, estadística y afines;Pregrado;Universitaria;Presencial;140;9;Semestral;No;Semestral;N;Caldas;Manizales;
1101;1104;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16902;110446580007652011100;ADMINISTRACION DE EMPRESAS;ADMINISTRADOR(A) DE EMPRESAS;Activo;;;Acreditación de alta calidad;7438;44316;8;37568;Administración de Empresas y Derecho;Educación comercial y administración;Gestión y administración;Economía, administración, contaduría y afines;Administración;Pregrado;Universitaria;Presencial;166;10;Semestral;No;Semestral;N;Valle del Cauca;Palmira;
1101;1104;UNIVERSIDAD NACIONAL DE COLOMBIA;Activa;Universidad;Oficial;;16903;110447450207652011100;DISEÑO INDUSTRIAL;DISEÑADOR(A) INDUSTRIAL;Activo;;;Acreditación de alta calidad;10745;41158;6;37568;Arte y Humanidades;Artes;Diseño industrial, de moda e interiores;Bellas artes;Diseño;Pregrado;Universitaria;Presencial;169;10;Semestral;No;Semestral;N;Valle del Cauca;Palmira;
